,imdb_movie_Id,Rating
1525,57180,7.1
1526,120768,7.3
1527,120783,6.6
1528,131857,6.5
1529,98213,7.5
1530,89853,7.7
1531,39689,8
1532,59113,8
1533,83922,8.1
1534,90203,7.5
1535,86423,7.4
1536,106273,7.8
1537,96734,6.9
1538,89126,6.7
1539,71910,6.7
1540,82736,7.8
1541,90756,7.7
1542,89385,7
1543,61852,7.6
1544,48280,7.3
1545,97757,7.6
1546,104868,6.6
1547,104940,7.7
1548,104990,6.9
1549,55254,7.3
1550,46183,7.3
1551,81353,5.3
1552,100477,6.9
1553,76618,6.9
1554,78158,5.9
1555,107952,5.9
1556,89908,6.7
1557,102803,6.5
1558,75200,5.9
1559,53285,7.2
1560,86336,6.8
1561,57518,6.1
1562,38969,7.1
1563,88161,6.3
1564,19422,7.6
1565,111359,5.9
1566,84783,6.5
1567,84827,6.8
1568,108265,6.8
1569,120694,5.8
1570,102250,6.7
1571,79367,7.2
1572,83798,6.9
1573,85894,6.4
1574,101969,6.8
1575,86066,7.1
1576,87469,7.5
1577,77869,6.2
1578,87803,7.1
1579,85407,7.2
1580,91499,5.5
1581,107665,6.3
1582,85382,6.1
1583,87050,5.6
1584,96787,6.8
1585,101272,6.9
1586,120631,7
1587,120832,6
1588,80388,7.3
1589,77711,8.2
1590,61184,8
1591,92513,6.9
1592,90305,6.6
1593,61584,6.2
1594,57372,6.7
1595,70016,6.9
1596,78480,7.6
1597,84649,7.6
1598,83791,7.2
1599,90633,6.9
1600,101329,6.5
1601,89469,6.4
1602,88128,7
1603,91790,6.8
1604,90060,6.4
1605,90848,5.4
1606,91223,6.2
1607,93220,5.4
1608,80801,7.3
1609,97443,6.9
1610,140796,4.5
1611,118661,3.8
1612,120703,5.7
1613,120831,6.6
1614,133413,6.4
1615,99763,7
1616,63522,8
1617,88323,7.4
1618,100240,5.2
1619,80391,4.7
1620,94077,3.8
1621,119517,6.3
1622,124595,6.9
1623,120611,7.1
1624,118301,6
1625,120901,6.1
1626,119778,6.6
1627,120692,6.7
1628,94721,7.5
1629,119033,7.1
1630,40746,8
1631,74512,6.8
1632,68611,7.4
1633,65112,6.2
1634,61107,6.6
1635,58329,7.1
1636,51207,7.4
1637,49470,7.4
1638,48750,7.1
1639,45897,7.3
1640,44079,8
1641,42994,7.1
1642,120577,5.8
1643,123324,6.4
1644,96446,7.3
1645,94226,7.9
1646,120654,6.5
1647,120724,4.9
1648,39694,6.5
1649,37017,7.6
1650,36342,7.8
1651,35279,7.2
1652,33922,6.4
1653,34248,7.4
1654,31505,6.3
1655,30341,7.8
1656,28212,7.1
1657,28231,6.5
1658,25452,6.8
1659,18328,6.2
1660,17075,7.3
1661,128442,7.3
1662,123755,7.2
1663,124879,6.9
1664,73817,7.6
1665,81207,7.1
1666,85346,6
1667,92699,7.2
1668,92537,4.2
1669,96463,6.8
1670,95593,6.2
1671,98258,7.3
1672,100212,6.3
1673,104412,6.5
1674,105629,5.1
1675,84938,5.5
1676,84472,4
1677,87810,5.5
1678,86973,5.8
1679,92225,5.7
1680,91680,6.4
1681,90583,6.2
1682,96073,5.9
1683,98625,6.1
1684,102558,5.1
1685,101523,5.4
1686,102469,5.7
1687,104257,7.7
1688,107211,6
1689,120788,6.2
1690,120776,7
1691,120812,7
1692,118736,6.6
1693,122690,7.3
1694,146336,5.6
1695,118863,6.6
1696,119802,6.7
1697,126604,6.4
1698,100594,6.8
1699,80731,5.1
1700,47573,7.2
1701,84787,8.1
1702,105151,7.5
1703,81554,7.3
1704,99487,7.9
1705,117276,6.1
1706,120587,6.5
1707,120823,6.5
1708,120770,6.2
1709,120889,7
1710,124102,5.1
1711,63462,7.6
1712,82517,6.9
1713,104952,7.6
1714,73440,7.7
1715,119577,6.5
1716,120701,4.9
1717,122642,5.2
1718,119670,7.3
1719,86837,6.8
1720,90830,7.2
1721,80678,8.1
1722,120603,6
1723,144120,5.5
1724,120791,6.3
1725,147612,7.7
1726,118636,6.7
1727,120789,7.5
1728,120157,6.1
1729,150230,7.7
1730,118799,8.6
1731,124819,6.1
1732,100740,6.3
1733,120877,6.1
1734,120586,8.5
1735,116481,7.6
1736,120722,6.6
1737,158493,6.3
1738,120684,7.4
1739,133952,6.4
1740,120484,6.2
1741,127536,7.4
1742,120879,7
1743,130018,4.7
1744,155753,5.5
1745,119643,7.2
1746,116488,7.3
1747,89941,7.2
1748,73747,6.9
1749,87932,6.7
1750,91954,7
1751,91538,7.3
1752,99750,5.6
1753,50783,8.1
1754,85244,7.2
1755,120660,7.3
1756,134067,5.9
1757,120623,7.2
1758,120533,6.3
1759,140888,8
1760,120070,7.3
1761,166396,7.4
1762,154420,8.1
1763,69089,6.1
1764,45826,4.2
1765,47034,7.6
1766,87344,6.2
1767,56142,5.9
1768,24216,7.9
1769,74751,5.9
1770,91344,3.9
1771,89017,6
1772,89087,6.9
1773,89155,6.9
1774,97366,6.1
1775,89893,5.1
1776,91159,6.3
1777,91541,6.4
1778,90264,6.3
1779,89489,6.2
1780,87928,6.7
1781,89822,5.8
1782,91777,5.4
1783,93756,5
1784,95882,4.6
1785,98105,4.4
1786,120595,5.8
1787,119304,5.1
1788,124198,6.3
1789,119248,6.8
1790,155975,4.6
1791,147004,7
1792,120324,7.5
1793,141109,5.4
1794,120844,6.4
1795,120794,7.1
1796,128445,7.7
1797,138097,7.1
1798,39628,7.9
1799,89961,6.3
1800,98115,6.4
1801,89767,7.3
1802,89880,6.5
1803,83944,7.7
1804,95956,5.8
1805,89370,6.1
1806,88011,6.9
1807,88933,6.7
1808,94890,5.4
1809,79817,7.3
1810,84602,6.8
1811,89927,6.9
1812,100507,5.3
1813,88930,7.3
1814,90357,6.8
1815,92173,5.9
1816,90685,6.7
1817,91188,6.1
1818,91653,5.9
1819,91024,6.3
1820,87538,7.3
1821,91326,6.1
1822,97647,5.3
1823,97958,7.6
1824,128853,6.7
1825,120706,7.3
1826,120863,7.6
1827,133751,6.5
1828,120751,5.7
1829,41650,7
1830,129290,6.8
1831,120686,6.8
1832,120633,6.6
1833,119336,5.9
1834,120857,6.9
1835,118564,6.9
1836,150915,7.3
1837,145734,7
1838,132512,6
1839,120710,5.5
1840,139699,6.5
1841,120458,5
1842,91225,4.7
1843,93075,6.1
1844,90768,6.5
1845,51622,7.1
1846,91064,7.6
1847,97368,5.1
1848,91875,6.6
1849,90660,5.7
1850,72271,7.5
1851,92076,5.6
1852,110978,3.3
1853,91877,6.9
1854,90917,5.6
1855,91605,7.7
1856,91306,5.9
1857,91738,6.4
1858,90555,6.6
1859,92493,5.7
1860,92105,6.2
1861,91991,5.3
1862,90863,7
1863,90567,6.4
1864,91187,6.9
1865,91055,5.2
1866,92086,6.5
1867,151691,7.5
1868,149151,7
1869,112922,7.4
1870,160862,5.9
1871,54167,7.7
1872,120784,7.1
1873,145893,5.3
1874,138987,5.6
1875,128133,7.2
1876,174852,7.9
1877,70544,7.8
1878,124298,6.6
1879,139462,6.2
1880,120764,5.1
1881,155776,5.7
1882,132477,7.8
1883,151804,7.7
1884,156901,7.3
1885,137338,6
1886,134273,6.5
1887,123209,6.5
1888,70334,7.6
1889,84390,7.9
1890,98084,6.6
1891,105128,4.9
1892,106557,4.3
1893,109415,4.2
1894,85333,6.7
1895,84412,6.6
1896,65377,6.6
1897,71110,5.7
1898,75648,5.7
1899,76636,6.3
1900,72308,7
1901,80354,6
1902,79550,5
1903,70909,7
1904,74812,6.8
1905,63442,8
1906,65462,6.1
1907,69768,5.5
1908,68408,6.1
1909,67065,6.3
1910,77189,3.7
1911,71455,5.9
1912,78856,4.7
1913,175550,7
1914,122933,6.7
1915,142192,6.1
1916,139134,6.8
1917,120735,8.2
1918,157208,6.6
1919,120646,6.4
1920,144814,4.7
1921,131646,4.3
1922,57129,7.5
1923,94964,7.3
1924,107626,5.4
1925,54443,7.3
1926,56931,6.2
1927,118665,2.7
1928,157016,7.4
1929,141098,5.5
1930,160429,4.5
1931,129332,7
1932,139668,6.6
1933,118892,7.2
1934,49408,7.4
1935,187819,5
1936,131369,6.1
1937,120757,4.3
1938,120613,6.6
1939,133093,8.7
1940,147800,7.3
1941,120274,7.1
1942,129280,5.5
1943,120449,7.5
1944,119665,6.4
1945,154506,7.5
1946,139239,7.2
1947,151738,6.1
1948,105399,6.5
1949,126250,6.9
1950,133363,7.7
1951,119219,5.6
1952,123964,6.8
1953,143261,4.5
1954,136244,6
1955,110570,7.4
1956,125659,7.7
1957,133189,7.4
1958,120836,5.1
1959,120797,6
1960,126886,7.2
1961,120907,6.8
1962,137494,6.3
1963,138510,6.2
1964,162973,7.5
1965,115669,7.7
1966,155388,7.3
1967,37913,8
1968,87799,6.4
1969,90837,5.6
1970,89652,6.1
1971,99422,6.1
1972,120616,7
1973,118826,7.7
1974,120865,7
1975,140379,6.4
1976,160298,5.3
1977,165078,7.6
1978,115693,6.1
1979,120915,6.5
1980,166252,5.5
1981,149723,6.9
1982,59643,7.9
1983,23245,7.1
1984,53085,6.7
1985,82766,6.7
1986,78346,7.3
1987,81573,6.8
1988,86393,5
1989,94074,3.7
1990,21814,7.5
1991,21884,7.8
1992,35899,6.5
1993,50280,7.1
1994,34398,7.3
1995,89308,3.7
1996,48696,6.5
1997,73629,7.4
1998,84156,5.8
1999,44121,7.1
2000,45920,6.5
2001,46534,7.1
2002,49366,7.7
2003,49169,6.4
2004,84745,5.4
2005,53183,7.1
2006,52151,7.3
2007,125439,7.1
2008,139809,7.1
2009,126859,5.4
2010,128278,6.6
2011,186508,7.6
2012,141105,6.8
2013,164085,7
2014,145660,6.6
2015,120802,7.6
2016,120855,7.3
2017,144214,6.4
2018,122541,6.8
2019,120731,8.1
2020,130827,7.7
2021,120370,6.9
2022,142342,6.4
2023,139898,7
2024,119038,7.7
2025,119743,6.8
2026,120554,4.6
2027,99052,6.4
2028,158983,7.7
2029,120891,4.9
2030,162677,6.7
2031,163651,7
2032,137363,7.2
2033,137439,7.5
2034,158811,6.3
2035,185937,6.5
2036,120663,7.4
2037,139414,5.7
2038,87332,7.8
2039,97428,6.6
2040,157503,6.6
2041,171363,5
2042,141369,4.2
2043,149261,5.9
2044,132347,6.1
2045,163187,5.6
2046,162830,7.2
2047,49406,8
2048,48254,6.6
2049,54331,7.9
2050,56193,7.5
2051,72684,8.1
2052,53198,8.1
2053,55032,7.8
2054,96378,5.7
2055,91557,6.6
2056,91129,6
2057,90774,6.9
2058,92585,5.2
2059,90886,6.4
2060,88939,7.8
2061,91343,5.6
2062,91637,5.7
2063,92068,7
2064,91613,5.8
2065,91699,6.9
2066,91530,7.4
2067,91419,7.1
2068,54033,6.3
2069,92534,4.6
2070,91554,6
2071,93818,7.5
2072,93051,6.2
2073,93690,6.2
2074,92850,4.7
2075,83967,7.3
2076,144168,6.2
2077,129167,8
2078,167404,8.1
2079,155267,6.9
2080,63688,7
2081,122515,6.3
2082,168449,6.7
2083,138946,6.4
2084,131325,6.4
2085,120620,6.5
2086,165710,6.9
2087,168987,6.1
2088,138487,6.6
2089,77663,6.9
2090,55304,7.1
2091,58333,7
2092,91178,5.7
2093,88889,6.3
2094,66765,7.6
2095,77394,6.3
2096,82377,5.6
2097,80339,7.7
2098,83530,6.2
2099,118604,5.1
2100,89670,6.2
2101,85995,7.4
2102,95188,6.2
2103,94737,7.3
2104,100419,5.4
2105,102719,4.9
2106,104740,7.1
2107,119843,6.6
2108,96244,6.1
2109,107798,6.6
2110,85334,7.9
2111,130121,5.9
2112,133046,5.3
2113,176269,4.2
2114,105698,6
2115,156887,8
2116,160401,6.3
2117,181833,7.3
2118,91278,5.5
2119,95382,3.8
2120,103617,3.7
2121,113438,3.3
2122,73802,7.4
2123,58175,7.6
2124,104839,6.1
2125,181733,7.2
2126,120657,6.6
2127,138304,5.4
2128,160236,3.9
2129,164108,5.7
2130,163579,5.2
2131,125971,6.4
2132,126810,6.7
2133,157183,7.7
2134,145531,6.2
2135,164181,7
2136,118843,8.1
2137,151582,6.1
2138,97050,7
2139,31762,7.7
2140,45251,7.6
2141,81454,5.2
2142,88146,7.2
2143,59297,6.2
2144,63823,7.4
2145,169547,8.3
2146,88178,8.6
2147,181316,6.3
2148,126916,6.6
2149,80491,5.3
2150,58182,7.6
2151,173390,6.2
2152,77280,7.2
2153,89175,7.1
2154,97390,5.9
2155,61385,7
2156,68473,7.7
2157,82348,7.4
2158,50814,6.7
2159,108185,6.2
2160,111419,6.4
2161,73812,6.6
2162,82511,5.7
2163,99558,7.3
2164,91431,7
2165,150377,6.5
2166,120716,6.5
2167,140397,6.8
2168,129884,5.2
2169,160338,6
2170,159421,5.8
2171,168172,2.6
2172,164114,5.8
2173,134618,6.7
2174,120188,7.1
2175,162360,6.3
2176,133122,5.1
2177,134033,6.4
2178,194314,5.3
2179,60095,6.3
2180,87188,7.6
2181,106664,6
2182,31397,6.7
2183,95652,6.2
2184,79714,6.7
2185,86154,6.5
2186,91799,5.4
2187,56443,8.1
2188,156934,5.3
2189,167427,5.2
2190,171804,7.5
2191,165854,7
2192,86200,6.8
2193,100802,7.5
2194,82089,7.4
2195,91042,7.8
2196,86617,7.1
2197,68699,7.5
2198,61747,7
2199,80179,7.5
2200,65571,8
2201,95270,7
2202,37558,8
2203,87980,6.6
2204,82979,7.3
2205,176093,7.8
2206,97223,8.2
2207,77405,7.8
2208,33804,7.8
2209,34240,7.9
2210,35169,7.5
2211,46126,7
2212,38559,7.6
2213,52225,6.8
2214,85549,6.2
2215,104507,7.1
2216,61578,7.7
2217,59260,7.2
2218,58150,7.7
2219,57076,7.4
2220,55928,7.2
2221,80453,5.8
2222,58461,8
2223,119256,7.2
2224,104431,6.8
2225,94008,6.1
2226,137523,8.8
2227,160916,6
2228,119114,6.7
2229,192194,6.8
2230,203408,3.6
2231,166896,8
2232,48977,7.5
2233,81633,7
2234,61138,7.6
2235,83946,8.1
2236,78754,7.9
2237,93206,7.4
2238,97123,7.9
2239,200469,4
2240,168501,6.8
2241,163988,6.8
2242,142201,6.2
2243,144640,6.1
2244,172627,4.9
2245,99710,5.4
2246,59319,7.2
2247,67527,7.8
2248,93870,7.6
2249,100502,5.8
2250,96438,7.7
2251,81150,6.8
2252,82398,6.7
2253,97742,6.6
2254,70328,6.8
2255,91829,5.3
2256,59800,7
2257,185371,5.6
2258,166943,6.8
2259,120601,7.7
2260,119698,8.4
2261,200849,7.8
2262,170705,7.7
2263,120596,5.1
2264,145681,6.7
2265,140352,7.8
2266,181288,7.9
2267,156729,7.2
2268,200071,7.5
2269,65088,7.9
2270,99180,6.3
2271,82121,6.1
2272,77355,6.9
2273,83767,6.9
2274,92796,6.1
2275,89885,7.2
2276,97240,7.3
2277,106856,7.6
2278,82427,5.9
2279,17925,8.1
2280,78087,5.9
2281,61407,7.1
2282,82817,6.4
2283,55630,8.2
2284,100475,4.9
2285,67525,6.5
2286,94012,7.1
2287,70608,7.6
2288,48380,7.7
2289,82484,7.3
2290,65988,7.6
2291,50371,8.2
2292,86465,7.5
2293,79540,6.2
2294,87700,3.7
2295,93516,3.5
2296,104837,3.4
2297,101669,6.9
2298,105130,7
2299,113416,6.6
2300,83254,5.4
2301,149691,6.2
2302,120655,7.3
2303,151137,6.4
2304,190641,6.3
2305,165773,7
2306,160620,6.1
2307,118150,6.2
2308,101605,7.6
2309,34862,7.4
2310,56197,7.8
2311,105156,5.4
2312,119908,4.8
2313,66473,7.5
2314,95675,7.6
2315,84855,7.7
2316,86856,6.4
2317,94027,7.3
2318,93565,7.1
2319,59674,6.3
2320,68762,7.6
2321,59646,7.7
2322,57187,7.4
2323,164312,8.2
2324,165859,7
2325,178737,7.1
2326,162661,7.3
2327,143145,6.4
2328,185125,7.9
2329,24852,7.2
2330,96061,7
2331,42546,7.9
2332,40522,8.3
2333,93509,7.9
2334,80979,8
2335,67411,7.7
2336,93512,7.7
2337,32551,8.1
2338,50738,6.3
2339,33045,8.1
2340,87781,7.5
2341,73692,6.4
2342,105265,7.2
2343,93010,6.9
2344,89360,6.5
2345,100680,6.4
2346,95631,7.5
2347,99077,7.8
2348,99291,6.7
2349,101393,6.7
2350,101889,7.5
2351,88007,6.3
2352,87921,7.4
2353,90556,7.6
2354,146675,5.8
2355,120363,7.9
2356,155711,6.5
2357,134154,6.7
2358,104114,5.9
2359,172396,7.1
2360,144715,5.9
2361,158371,7.2
2362,99165,5.6
2363,10040,6.5
2364,28950,8.1
2365,79239,7.2
2366,96171,6.7
2367,100828,6.2
2368,96328,7.6
2369,63056,7.3
2370,150216,6.8
2371,205000,5.7
2372,120689,8.6
2373,124315,7.4
2374,141974,7.3
2375,67328,8
2376,51337,7.1
2377,166485,6.7
2378,182789,6.9
2379,164912,5.9
2380,162866,7.2
2381,120910,7.2
2382,175880,8
2383,119079,6.8
2384,174204,4.7
2385,151568,7.4
2386,106455,5
2387,66892,7
2388,64276,7.3
2389,87231,6.8
2390,53226,7.5
2391,146838,6.9
2392,125664,7.4
2393,177789,7.3
2394,134119,7.4
2395,195945,6.2
2396,174856,7.6
2397,145653,7.3
2398,120866,7.1
2399,192335,7.5
2400,174268,6.5
2401,120834,6.8
2402,172493,7.3
2403,156812,7
2404,134983,4.9
2405,169302,7
2406,70903,7.1
2407,46359,8
2408,95897,6
2409,70511,8
2410,70290,7.5
2411,65724,7.4
2412,97162,6.8
2413,77269,7
2414,86859,5.9
2415,107659,6.2
2416,83929,7.2
2417,94924,6.9
2418,106364,7.8
2419,88707,6.5
2420,29606,7.3
2421,100318,6.4
2422,83851,7.3
2423,90366,7.3
2424,58625,8.5
2425,186975,5
2426,71935,7
2427,81748,6.6
2428,120662,5
2429,156639,5.9
2430,201840,7
2431,104187,5.8
2432,76095,7.4
2433,104797,7.7
2434,105417,6.4
2435,108147,5.7
2436,104389,6.6
2437,106246,7.1
2438,88683,6.6
2439,105323,8
2440,105793,7
2441,108525,6.2
2442,104694,7.3
2443,105112,6.9
2444,103855,6.3
2445,104070,6.6
2446,104231,6.6
2447,104454,7.4
2448,105415,6.7
2449,105665,7.3
2450,105812,6.8
2451,103893,5.7
2452,104684,7.8
2453,103905,7.5
2454,104815,6.9
2455,105477,4.3
2456,104291,6.3
2457,104040,6.9
2458,105046,7.5
2459,103759,7.1
2460,134084,5.6
2461,105414,6.4
2462,144117,7.7
2463,171356,5.6
2464,69754,6.1
2465,144801,6.5
2466,67433,7.3
2467,67848,6.8
2468,163978,6.7
2469,184907,5.1
2470,220099,6.4
2471,209189,7.7
2472,74455,5.5
2473,107920,7.3
2474,62376,7.7
2475,181984,7
2476,162983,4.9
2477,134847,7.1
2478,190138,6.7
2479,159272,6.7
2480,221023,8
2481,18773,8.1
2482,21749,8.5
2483,87265,6.2
2484,12349,8.3
2485,84395,4.7
2486,43618,6.5
2487,184858,5.8
2488,185014,7.3
2489,194368,6.1
2490,186045,5.7
2491,156841,4.7
2492,181151,5.6
2493,218043,7.6
2494,165798,7.5
2495,94347,7.4
2496,55471,7.8
2497,85980,5.2
2498,40506,7.8
2499,97372,8.2
2500,42276,7.6
2501,86969,7.3
2502,56875,5.1
2503,62793,6.8
2504,86005,7.5
2505,55353,8
2506,218112,6.3
2507,183523,5.7
2508,142688,6.7
2509,181530,7.4
2510,101698,7.2
2511,78902,7.7
2512,91217,7.5
2513,94812,7.1
2514,72890,8
2515,69704,7.4
2516,42208,7.9
2517,49730,7.9
2518,51411,7.9
2519,94731,6.3
2520,64110,6.7
2521,104057,6.6
2522,118043,6.9
2523,53137,7.2
2524,72251,7.7
2525,90274,5.5
2526,102138,8
2527,98645,5.9
2528,93148,6
2529,91400,5.2
2530,91934,3.2
2531,94321,4.8
2532,98309,5.7
2533,92834,5.7
2534,92666,6
2535,93596,5.5
2536,79588,7.6
2537,82474,7.2
2538,87755,6.9
2539,108526,6.1
2540,88760,5.1
2541,90219,6.9
2542,81400,5.1
2543,46435,7
2544,51994,7.9
2545,43379,7.3
2546,195685,7.4
2547,195714,6.7
2548,180181,6.6
2549,95800,7.7
2550,48316,6.5
2551,72443,8.1
2552,44517,7.3
2553,103074,7.5
2554,78718,7.4
2555,77975,7.5
2556,91939,6.8
2557,96054,6
2558,97216,8
2559,100168,6.6
2560,102175,6.6
2561,78950,6.9
2562,99317,7.7
2563,71402,7
2564,82250,6
2565,89003,5.9
2566,92857,5.5
2567,109578,4.9
2568,36775,8.3
2569,101787,6.1
2570,100758,6.8
2571,103060,6
2572,108308,4.8
2573,87985,6.4
2574,90693,6.2
2575,92675,6.8
2576,77530,6.2
2577,113133,6.8
2578,28944,7.5
2579,93105,7.3
2580,95238,5.8
2581,107050,7
2582,61735,7.8
2583,165929,6.1
2584,195778,5.2
2585,202402,5.5
2586,146516,6.3
2587,191043,8.2
2588,91142,5.7
2589,57261,6.9
2590,27977,8.5
2591,107091,7
2592,57163,7.8
2593,54997,8
2594,53946,8.1
2595,71411,8.3
2596,75860,7.6
2597,74718,7.6
2598,117468,6.2
2599,43924,7.8
2600,99871,7.5
2601,112950,6.7
2602,93378,6.9
2603,89457,7
2604,91445,6.9
2605,146882,7.5
2606,138749,6.9
2607,192614,5.6
2608,102057,6.8
2609,17416,6.6
2610,65126,7.4
2611,95564,6.7
2612,85919,6.6
2613,77928,7.6
2614,100157,7.8
2615,104928,5.9
2616,89643,7
2617,107630,6.8
2618,69293,8.1
2619,74958,8.1
2620,93640,7.1
2621,79640,7
2622,63374,7.7
2623,75029,7.8
2624,186151,7.3
2625,217756,5.4
2626,122459,6.9
2627,160797,6.4
2628,172632,6.5
2629,183503,6.6
2630,51406,6.8
2631,77572,6.4
2632,97940,7.6
2633,82031,6.9
2634,86927,6.3
2635,98067,7
2636,93773,7.8
2637,102713,6.8
2638,82934,6.6
2639,99014,6.5
2640,191754,6.1
2641,144084,7.6
2642,171433,6.4
2643,149367,6.3
2644,166175,6.9
2645,236216,7.7
2646,83833,7.1
2647,102898,5.6
2648,68327,7.8
2649,56687,8.1
2650,51383,7.9
2651,48140,7.2
2652,85701,6.7
2653,74860,7.4
2654,80487,7.3
2655,176783,5.9
2656,199725,7.2
2657,141926,6.6
2658,159097,7.2
2659,104549,6.3
2660,44837,8.1
2661,132910,4.9
2662,158622,3.7
2663,198021,6.8
2664,189584,6.6
2665,180837,6.3
2666,162348,7.5
2667,154421,6.8
2668,220100,6.1
2669,106521,3.6
2670,112634,3.7
2671,115834,3.2
2672,93185,7
2673,96324,5.1
2674,172495,8.5
2675,153464,6
2676,188674,7.1
2677,85276,5.9
2678,80913,6.9
2679,80923,6.6
2680,71772,5.7
2681,85970,6.6
2682,84315,7.4
2683,185183,2.5
2684,210616,6.7
2685,156323,5.7
2686,174336,4.5
2687,171359,5.9
2688,37514,7.1
2689,56048,7.1
2690,41716,7.4
2691,89791,7
2692,181786,7.4
2693,104438,5.8
2694,130623,6.5
2695,217630,5.3
2696,215129,6.4
2697,196216,6.7
2698,80881,6.3
2699,66495,6.5
2700,120755,6.1
2701,184894,6.6
2702,207998,7
2703,154443,5.8
2704,55830,7.1
2705,34742,6.8
2706,15864,8.2
2707,39631,7.9
2708,64757,6.7
2709,58576,7.9
2710,76752,7.1
2711,89960,7.7
2712,79574,6.3
2713,71807,6.7
2714,50598,7.1
2715,14624,7
2716,36824,6.6
2717,208003,5.2
2718,50095,6.4
2719,80365,6.3
2720,81318,6.3
2721,60371,7.7
2722,54953,7.5
2723,70130,7.2
2724,62168,7
2725,98143,5.6
2726,100438,5.5
2727,102728,6
2728,107899,5.2
2729,110916,5
2730,95977,4.6
2731,63518,7.6
2732,105466,6.2
2733,71230,7.7
2734,71206,6.1
2735,92638,6.3
2736,76044,6
2737,47673,7.6
2738,74486,7.4
2739,103767,8.6
2740,48347,7.4
2741,82252,7.6
2742,94980,7.2
2743,59578,8.2
2744,70355,7.2
2745,86979,7.6
2746,97322,6.9
2747,89841,6.7
2748,99582,6.6
2749,95525,7.1
2750,84522,6.2
2751,86129,5.1
2752,89826,4.8
2753,86143,5.3
2754,90849,5.7
2755,90190,6.2
2756,98503,5.1
2757,98502,4.4
2758,91630,6.8
2759,100403,6.3
2760,93894,6.7
2761,88172,7
2762,87004,6.8
2763,94631,6.3
2764,79501,6.9
2765,82694,7.6
2766,89530,6.3
2767,99141,6
2768,92563,7.3
2769,91635,6
2770,87262,6.1
2771,105428,5.3
2772,94612,5.5
2773,105316,6.4
2774,102951,6.6
2775,100046,7.3
2776,94882,6.2
2777,92710,5.2
2778,93011,5.4
2779,187078,6.5
2780,182295,6
2781,145503,7.5
2782,99726,6.7
2783,77362,7.3
2784,82009,7.2
2785,74156,7.4
2786,93605,7
2787,102592,7.1
2788,67741,6.6
2789,71360,7.8
2790,82220,6.9
2791,77588,6.3
2792,70509,7.2
2793,70666,7.7
2794,43338,8.1
2795,56195,7.6
2796,72226,6.8
2797,23622,8
2798,90728,7.3
2799,69762,7.8
2800,15648,8
2801,204175,5.4
2802,162650,6
2803,120913,6.6
2804,188030,7.6
2805,186253,6.9
2806,120630,7
2807,183505,6.6
2808,187393,7.2
2809,131704,4.2
2810,177971,6.4
2811,200669,5.9
2812,97100,5.6
2813,76257,6.5
2814,106469,8
2815,89118,6.7
2816,101846,5.9
2817,99797,6.4
2818,87727,5.5
2819,89604,5.3
2820,94792,4.9
2821,72288,7
2822,87175,6.3
2823,71569,6.8
2824,99800,6.5
2825,102065,5.3
2826,159382,7.1
2827,219854,6.1
2828,175142,6.2
2829,179116,6.7
2830,215369,7.5
2831,60176,7.6
2832,59575,7.7
2833,212974,6.6
2834,87277,6.6
2835,38499,6.8
2836,120903,7.4
2837,200530,6.6
2838,168794,6.7
2839,163676,4.7
2840,161081,6.6
2841,210234,6.1
2842,52561,8
2843,104299,5.4
2844,64615,6.7
2845,76716,6.4
2846,54749,7.8
2847,103241,7
2848,105813,6
2849,80310,7.9
2850,68555,6.8
2851,77742,7.3
2852,73312,7.7
2853,89276,7.8
2854,92048,8
2855,144528,4.4
2856,144201,7.5
2857,171865,7.1
2858,174480,5.6
2859,200550,5.7
2860,164052,5.8
2861,186566,6.5
2862,206226,6.2
2863,195234,6.9
2864,57603,7.1
2865,52646,4.5
2866,80472,6.1
2867,106627,5.8
2868,65938,7.6
2869,95863,6.5
2870,110823,6.1
2871,138703,5.6
2872,95925,6.2
2873,99005,5.8
2874,86320,6.3
2875,98384,7.3
2876,49189,6.3
2877,85470,6.3
2878,71650,5.1
2879,38975,7.4
2880,251739,7.6
2881,234853,6.7
2882,204709,7.1
2883,163983,5.1
2884,173716,6.2
2885,233687,7.2
2886,191397,6.6
2887,199314,5.9
2888,209958,6.4
2889,188640,6.1
2890,236388,6.8
2891,95705,7.6
2892,102510,6.9
2893,32881,6.6
2894,46303,7.6
2895,53318,7.6
2896,59017,6.8
2897,88206,4.4
2898,160009,5.7
2899,204946,6.1
2900,198386,5.6
2901,209322,6.3
2902,144964,4.6
2903,171580,6.2
2904,190798,7.6
2905,204626,5.3
2906,202677,6.7
2907,181875,7.9
2908,211938,5.8
2909,191037,5.6
2910,197384,5.9
2911,134630,6.1
2912,164212,6.5
2913,192731,4.3
2914,206420,5.3
2915,168629,8
2916,218839,7.5
2917,210567,5.6
2918,222850,7
2919,210075,6.7
2920,210945,7.8
2921,93177,7
2922,95294,6.5
2923,104409,5.5
2924,107209,7.3
2925,57887,5.5
2926,88184,7.5
2927,55608,6.1
2928,60397,6.8
2929,40068,7.4
2930,32234,7.2
2931,46876,7
2932,24184,7.7
2933,52969,4.1
2934,88024,5.9
2935,84695,5.7
2936,93996,4.7
2937,100639,4.6
2938,91990,4.5
2939,100663,4.9
2940,215545,6.6
2941,259974,6.1
2942,208988,5.2
2943,67128,7.4
2944,212338,7
2945,180093,8.3
2946,170691,7
2947,202641,7.2
2948,208874,6.9
2949,205271,4.6
2950,213790,5.2
2951,66832,6.2
2952,75754,4.5
