imdb_movie_Id,Rating,Director,Actor_list
489327,7.1,Clint Eastwood,Peter O'Toole
45081,7.3,Glen Morgan,Fernandel
43918,7.7,Sylvain White,Fernandel
772193,4.8,Chris Noonan,Dominic Purcell
426883,6.9,Joe Nussbaum,Emile Hirsch
455960,5.6,Roger Michell,Sean Bean
457655,7.7,Julien Duvivier,Mads Mikkelsen
398808,7.2,Julien Duvivier,Josh Hutcherson
453453,5.9,Michael Katleman,Artie Lange
369359,4.7,Nick Cassavetes,Marian Araujo
473434,8.2,Dave Meyers,Bruce Balden
473308,7,Susanne Bier,Keri Russell
58578,8,Gabor Csupo,Douglas Keay
395495,6,Frank Sebastiano,Jennifer Garner
475394,6.7,Conor McMahon,Jeremy Piven
397044,5.4,"Michael AptedPaul Almond(director ""7 Up"")",Agnes Bruckner
799949,2.4,Adrienne Shelly,Kal Penn
425430,5.4,Paul Almond,Dylan McDermott
490084,5.7,Susannah Grant,Diane Keaton
367959,6.2,Joe Carnahan,Gaspard Ulliel
477051,4.1,Katja von Garnier,Eddie Murphy
469754,6.7,Jason FriedbergAaron Seltzer,Jens Albinus
380268,7.8,Danny PangOxide Chun Pang,Jon Roberts
382932,8,Michael Lehmann,Brad Garrett
401711,7.2,Peter Webber,Juliette Binoche
469263,6.3,Brian Robbins,Billy Bob Thornton
423505,6.1,Lars von Trier,Will Ferrell
482527,6.3,Billy Corben,Samaire Armstrong
396042,5.4,Brad BirdJan Pinkava,Morgan C. Jones
118414,7,"Olivier Assayas(segment Quartier des Enfants Rouges)Frédéric Auburtin(segment Quartier Latin"" - transitions)Emmanuel Benbihy(transitions)",Armand Assante
450340,6.5,Michael Polish,Jim Caviezel
259324,5.3,Adam McKay,Nicolas Cage
401997,7,Nick Hurran,Chris Cooper
778661,5.8,Michael HegnerKarsten Kiilerich,Gabrielle Union
758766,6.5,Armand AssanteGreta ScacchiIsabella Rossellini,Hugh Grant
481369,6.4,Simon Brand,Jim Carrey
499554,5.9,Mark Steven Johnson,Thomas Lennon
462200,6.9,Billy Ray,Christina Ricci
476735,8.2,Tyler Perry,Eser Sariyar
432402,6.4,Marc Lawrence,Sienna Miller
425112,7.8,Joel Schumacher,Simon Pegg
465188,6.9,Robert Ben Garant,Charlotte Gainsbourg
112681,7.5,Craig Brewer,Stephen Rea
435705,6.2,Cagan Irmak,Nicolas Cage
454776,7.4,George Hickenlooper,Ioan Gruffudd
264323,5.3,Edgar Wright,Robert Englund
443706,7.7,Emanuele Crialese,Jake Gyllenhaal
425379,7.3,Chris Gerolmo,Zlatko Buric
106336,6.5,Lee Tamahori,Michael O'Hare
36154,7.9,Michael Apted,Maya Deren
486946,5.8,Tim Sullivan,Tim Allen
416449,7.6,David Fincher,Gerard Butler
475937,5.5,Nicolas Winding Refn,Anastasia Hille
477095,6.7,Richard Compton,James McAvoy
768212,6.2,Maya DerenAlexander Hammid,Joely Richardson
482088,7,Walt Becker,Audrey Tautou
468492,7.1,Zack Snyder,Kang-ho Song
416508,7,Nacho Cerdà,Anne Hathaway
433416,7.5,Tom Vaughan,Kal Penn
770772,5.5,Robert Shaye,Chris Rock
477071,5.9,Pierre Salvadori,Sandra Bullock
455760,6.2,Bong Joon Ho,Ryan Kwanten
490204,7.4,Julian Jarrold,Adam Sandler
475355,6.2,Mira Nair,Terrence Howard
822854,7.2,Chris Rock,Mark Wahlberg
800069,5.1,Mennan Yapo,Daniella Alonso
453556,6.2,James Wan,Patrick Stewart
389557,7.7,Mike Binder,Carice van Houten
427470,7,Sunu Gonera,Joseph Gordon-Levitt
445934,6.3,Antoine Fuqua,Will Ferrell
422774,4.3,Martin Weisz,Ice Cube
462322,7.5,Kevin Munroe,Kurt Russell
444682,5.6,Paul Verhoeven,Hilary Swank
396555,6.8,Scott Frank,Daniel Hansen
419434,7.3,Josh GordonWill Speck,Greg Ginn
76584,6.5,Steve Carr,Bo Svenson
448134,7.2,"Robert Rodriguez(segment Planet Terror)Eli Roth(fake trailer segment ""Thanksgiving"")Quentin Tarantino(segment Death Proof)",Cillian Murphy
462338,6.7,Stephen Hopkins,Richard Gere
60345,8.4,Stephen J. Anderson,Boris Karloff
486822,6.8,Paul Rachman,Shia LaBeouf
455326,6.7,Enzo G. Castellari,Dana Snyder
450188,7.6,Danny Boyle,Marion Cotillard
488120,7.2,Lasse Hallström,Anthony Hopkins
452702,6.2,Chuck JonesBen Washam,Kate Beckinsale
419843,6.4,D.J. Caruso,Adam Brody
453451,6.4,Matt MaiellaroDave Willis,Rowan Atkinson
435670,6.2,Olivier Dahan,Justin Chatwin
772178,4.6,Gregory Hoblit,Jamie Kennedy
413300,6.2,Nimród Antal,Tobey Maguire
338216,5.9,Jonathan Kasdan,Eric Bana
329737,6.4,Steve Bendelack,Steve Whitmire
75610,8.1,David S. Goyer,Bruce Balden
856008,7.9,Harvey Glazer,Rob Stewart
95583,6,Sam Raimi,Tom Atkins
458364,5.5,Curtis Hanson,Zach Braff
851578,7.7,Kirk R. Thatcher,Megumi Hayashibara
409904,6.5,Michael Apted,Konstantin Khabenskiy
480025,7.7,Rob Stewart,Thomas Turgoose
491747,7.5,William Lustig,Julie Christie
478311,6.9,Jesse Peretz,Seth Rogen
427327,6.7,Satoshi Kon,John Travolta
463854,6.9,Timur Bekmambetov,Jeremy Renner
87578,7.2,Shane Meadows,Jackie Chan
762111,7.8,Sarah Polley,Rebecca Moore
413267,6.1,Judd Apatow,Mike Myers
907657,7.8,Adam Shankman,Glen Hansard
449088,7.1,Juan Carlos Fresnadillo,Johnny Depp
470705,6.1,Sammo Kam-Bo Hung,Ashley Judd
780571,7.3,Stanley Nelson,Kevin Costner
455596,6.3,Chris MillerRaman Hui,Noah Wyle
412915,6.3,John Carney,Noah Wyle
444628,6.2,Gore Verbinski,Parker Posey
497137,7.1,William Friedkin,Lim Soo-jung
455362,5.1,Bruce A. Evans,Michelle Rodriguez
460740,7.1,Jonathan Frakes,Sean Biggerstaff
496806,6.9,Peter Winther,George Clooney
465203,6.4,Hal Hartley,Olivia Bonamy
177242,6.8,Park Chan-Wook,Alexander Scheer
498353,5.5,Nicholas Mastandrea,Lauren German
842929,6.7,Sean Ellis,Gabe Nevins
79453,6.3,Steven Soderbergh,Jeff Goldblum
79946,4,David MoreauXavier Palud,Marjoe Gortner
423294,6.7,Leander Haußmann,Shia LaBeouf
486576,5.6,Eli Roth,Ioan Gruffudd
479500,5.9,Gus Van Sant,Emma Roberts
457572,6.7,Henning Schellerup,Kesun Loder
1028528,7,Luigi Cozzi,Kurt Russell
462504,7.3,Ash BrannonChris Buck,Christian Bale
473709,6.5,Tim Story,David Duchovny
449851,6.6,Andrew Fleming,Gad Elmaleh
490822,5.6,Andrew Currie,Hayden Panettiere
430484,8.8,Quentin Tarantino,Gilles Kepel
386032,7.9,Werner Herzog,Michael Moore
829459,6.6,Jake Kasdan,Angelina Jolie
450385,6.8,Francis Veber,John Cusack
795368,7.4,Steve Rash,Matthew Macfadyen
337978,7.1,Gilles KepelMelvin GoodmanStephen Holmes,Bruce Willis
762114,5.3,Michael Moore,Mandy Moore
413099,5.4,Michael Winterbottom,Steve Carell
418279,7,Mikael Håfström,Shia LaBeouf
373889,7.5,Frank Oz,Daniel Radcliffe
762107,5.9,Len Wiseman,Adam Sandler
432289,6.2,Ken Kwapis,Guy Pearce
42286,7.2,Tom Shadyac,James Stewart
832903,7.3,Michael Bay,
445922,7.3,David Yates,Evan Rachel Wood
787475,6.7,Dennis Dugan,Andy Samberg
486655,7.6,Mark Fergus,Charlie Cox
462538,7.3,Delmer Daves,Dan Castellaneta
897361,3.6,Jennifer Baichwal,Lindsay Lohan
481141,6.3,,Catherine Zeta-Jones
423977,7,Julie Taymor,Anton Yelchin
440963,8,Akiva Schaffer,Matt Damon
478116,7.5,Matthew Vaughn,Sylvain Francois
362225,7.5,David Silverman,François Cluzet
829482,7.6,Chris Sivertson,Michael Cera
412535,5.1,Scott Hicks,Jean Dujardin
293564,6.2,Jon Poll,Jackie Chan
462396,5.4,Paul Greengrass,Colin Firth
424823,5.3,Micha X. Peled,Dan Fogler
815244,6.2,Guillaume Canet,Amanda Bynes
431197,7,Greg Mottola,Jamie Foxx
477078,6.6,James Huth,Reece Thompson
462244,3.2,Brett Ratner,Cuba Gooding Jr.
427392,5.9,Doug Lefler,Nicole Kidman
489237,6.2,Robert Ben Garant,Scarlett Johansson
373883,6.1,Joe Nussbaum,Scout Taylor-Compton
804461,6.7,Peter Berg,Kevin Bacon
841044,6.8,Jeffrey Blitz,Julie Delpy
923752,8.1,Fred Savage,Steve Wiebe
804540,5.6,Oliver HirschbiegelJames McTeigue(additional director),Samy Naceri
437857,6.7,Shari Springer BermanRobert Pulcini,Nathan Baesel
784972,5.3,Rob Zombie,Will Arnett
810988,6.3,James Wan,Ryan Reynolds
1077258,7,Julie Delpy,Rose McGowan
381849,7.7,Seth Gordon,Russell Crowe
465602,6.6,Gérard Krawczyk,Clive Owen
811106,5,Scott Glosserman,Paul Rudd
116441,7.2,Bob Odenkirk,Armand Assante
783233,7.8,John August,Keira Knightley
800022,6.9,Robert Rodriguez,Peter Hurteau
454931,6.9,James Mangold,Sandra Hüller
1032846,7.9,Michael Davis,Anamaria Marinca
912593,8.2,David Wain,Campbell Scott
476964,6.7,Robert Harmon,Jodie Foster
478134,7.1,Joe Wright,Tommy Lee Jones
465436,6.5,Thomas BangalterGuy-Manuel De Homem-Christo,Daniel Radcliffe
469184,6.6,Hans-Christian Schmid,Ken Leung
455782,6.8,Cristian Mungiu,Richard Gere
765443,7.6,Charles Ferguson,Naomi Watts
492499,7.9,Neil Jordan,Ralph Nader
831888,7.6,Paul Haggis,Kazunari Ninomiya
452643,6.2,Rod Hardy,Brittany Murphy
480269,6.8,Kern KonwiserDavid Ren,Sienna Miller
409799,7.6,Richard Shepard,Sean Biggerstaff
432021,6.2,David Cronenberg,Milla Jovovich
419984,5.1,Henriette MantelSteve Skrovan,Billy Bob Thornton
452625,5.6,Michael Arias,Dane Cook
758758,8.1,Alek Keshishian,Emile Hirsch
492956,6.1,Steve Buscemi,Dwayne Johnson
808357,7.5,Sean Ellis,Tony Chiu-Wai Leung
484562,4.8,Russell Mulcahy,Alexander Ludwig
408839,5.8,Craig Gillespie,Ben Stiller
480242,6.7,Mark Helfrich,Steve Carell
838221,7.2,Sean Penn,Owen Wilson
498399,6.8,Andy Fickman,Joaquin Phoenix
414055,6.8,Ang Lee,Cate Blanchett
465538,7.2,David L. Cunningham,George Clooney
857265,6.5,Bobby FarrellyPeter Farrelly,Michael Caine
805564,7.3,Peter Hedges,Ryan Gosling
389722,6.6,Wes Anderson,Josh Hartnett
452623,7.6,James Gray,Morgan Freeman
790804,4.3,Shekhar Kapur,David Koechner
758798,6.3,Tony Gilroy,Scott Speedman
443680,7.5,Kenneth Branagh,Brad Pitt
360323,6.3,Craig Gillespie,James Marsden
808417,8,David Slade,Chiara Mastroianni
421082,7.7,Ben Affleck,Sam Riley
866437,6.8,Tom Brady,Kathy Baker
454864,5.6,Allan Moyle,Ron Perlman
779982,5.8,Andrew Dominik,Oliver Driver
880502,7.8,Bobby Moresco,Baki Davrak
890870,5.9,Vincent ParonnaudMarjane Satrapi,Tobin Bell
912583,7.8,Anton Corbijn,Imogene Robinson
912592,7.1,Robin Swicord,Marla Olmstead
861739,8,Larry Fessenden,Wagner Moura
388182,6.6,Jonathan King,Michael Douglas
765429,7.8,Fatih Akin,Denzel Washington
389790,6.1,Darren Lynn Bousman,Jerry Seinfeld
292963,7.3,Daniel G. Karslake,Philip Seymour Hoffman
401383,8,Amir Bar-Lev,Mathieu Amalric
477348,8.1,José Padilha,Tommy Lee Jones
799934,6.4,M. Cahill,Jack Black
496328,5.5,Ridley Scott,Melonie Diaz
39402,6.3,Simon J. SmithSteve Hickner,Henry Fonda
426931,7.5,Sidney Lumet,Freddie Highmore
756683,7.9,Julian Schnabel,David Lee Smith
891527,6.2,Ethan CoenJoel Coen,Tom Cruise
442933,6.2,Michel Gondry,Ray Winstone
405336,5.4,Jamie Babbit,Dwayne Johnson
910873,7.8,John FordEmilio Fernández(uncredited),Kevin Smith
113264,7.3,Kirsten Sheridan,Sean Astin
284363,7.4,Richard Schenkman,Ivan Barnev
884328,7.1,Robert Redford,Thomas Jane
461770,7,Robert Zemeckis,Amy Adams
465494,6.3,Richard Kelly,Timothy Olyphant
211933,6.5,J.M. Kenny,Hayden Christensen
385752,6.1,Bruce Pittman,Nicole Kidman
480249,7.2,Jirí Menzel,Will Smith
952640,5.2,Frank Darabont,Jason Lee
471711,7.6,Kevin Lima,Billy West
757361,6,Xavier Gens,Nicole Kidman
368794,6.9,Joby Harold,Christian Bale
775529,7.1,Chris Weitz,Laura Linney
804555,5.5,Francis Lawrence,Erica Leerhsen
464141,7.4,Tim Hill,Belén Rueda
467406,7.4,Dwayne Carey-Hill,Elliot Page
762117,7.2,Noah Baumbach,Beth Naef
765120,6.6,Todd Haynes,Norah Jones
847817,7.2,Tamara Jenkins,Manfred Schulz
825232,7.4,Joe Lynch,Jack Nicholson
419887,7.6,J.A. Bayona,Khalid Abdalla
810823,5.6,Jason Reitman,Mike Vogel
477139,7.3,James D. Scurlock,Patrick Fugit
408236,7.3,Kar-Wai Wong,Johnny Depp
465234,6.5,Gary Hustwit,Nicolas Cage
469494,8.2,Rob Reiner,Daniel Day-Lewis
472062,7,Marc Forster,Tom Hanks
758730,4.6,Dario Piana,Reiko Aylesworth
841046,6.8,Goran Dukic,John C. Reilly
450972,6.2,Tim Burton,Takuya Shimada
489458,7.4,Jon Turteltaub,Selton Mello
490579,6.7,Paul Thomas Anderson,Billy Crudup
760329,6.4,Mike Nichols,Emily Watson
991178,7.6,Colin StrauseGreg Strause,Edward James Olmos
431308,7,Jake Kasdan,Hilary Swank
988595,6.1,Kenneth Branagh,Katherine Heigl
795493,6.7,Heitor Dhalia,Colin Farrell
986264,8.4,Justin Theroux,Darsheel Safary
1032856,7.5,Jay Russell,Sasson Gabay
1038988,7.4,Félix Enríquez Alcalá,Manuela Velasco
460780,3.8,Richard LaGravenese,Jason Statham
1060277,7,Anne Fletcher,Mike Vogel
422401,5.7,Woody Allen,Kane Hodder
99753,7,Aamir KhanAmole Gupte(uncredited),Takaaki Enoki
385586,7.6,Eran Kolirin,Nekojiru
808506,7.7,Jaume BalagueróPaco Plaza,Riisa Naka
486578,4.6,Uwe Boll,Ice Cube
880578,6.2,Matt Reeves,Diane Lane
462499,7,Adam Green,Sylvester Stallone
1073498,2.8,Haruki Kadokawa,Sean Maguire
489282,5.3,Tatsuo Satô,Steve Zahn
780607,6,Mamoru Hosoda,Anessa Ramsey
411477,7,David E. Talbert,Ron Perlman
780536,7.9,Gregory Hoblit,Colin Farrell
70904,7.8,Sylvester Stallone,Klaus Löwitsch
901507,6.8,Jason FriedbergAaron Seltzer,Ricci Harnett
780622,5.4,Fred Wolf,Jess Weixler
770752,5.7,David BrucknerDan BushJacob Gentry,Matthew McConaughey
489099,6.1,Guillermo del Toro,Hayden Christensen
832266,7.1,Martin McDonagh,Ryan Reynolds
485851,6.8,Klaus LöwitschBarbara ValentinMascha Rabben,Brendan Fraser
443274,6.6,Julian Gilbey,Dennis Quaid
416236,6.5,Mitchell Lichtenstein,Freddie Highmore
1023481,6.2,Andy Tennant,Robert Hoffman
467200,6.7,Doug Liman,Natalie Portman
839980,5.8,Adam Brooks,Will Ferrell
425413,6.6,Jieho Lee,Simon Pegg
854678,7.4,Pete Travis,Alex Gibney
463027,4.8,Mark Waters,Rosario Dawson
997047,4.3,Jon M. Chu,Raven-Symoné
443649,5.1,Justin Chadwick,Camilla Belle
200465,7.2,Kent Alterman,Jason Statham
483607,5.9,David Schwimmer,Rhona Mitra
451079,6.8,Alex Gibney,Jim Carrey
808279,6.6,Talia Lugacy,Naomi Watts
813547,7.6,Roger Kumble,Karl Markovics
416044,7.2,Roland Emmerich,Tadanobu Asano
912599,7.8,Roger Donaldson,Dominic
811138,3.8,Neil Marshall,Mike Myers
848557,5.6,Jimmy HaywardSteve Martino,Michelle Morgan
472160,6.7,Michael Haneke,Christina Ricci
870090,7.2,Stefan Ruzowitzky,Douglas Silva
1166827,8.1,Sergei Bodrov,Chogyam Trungpa
902272,6.9,Sean FineAndrea Nix,David Boreanaz
1094594,8.5,Marco Schnabel,Amiina
453548,6.8,George A. Romero,Kate Beckinsale
988108,7.9,Mark Palansky,Vallo Kirs
468569,9,Paulo Morelli,Christian Bale
1023111,6.6,Peter Joseph,Sean Faris
817538,5.7,Dave Bullock,Owen Wilson
481797,6.2,Dean DeBlois,Tim Roth
478087,6.8,David Gordon Green,Jim Sturgess
858479,6.1,Ilmar Raag,Dennis Quaid
827521,5.5,Christopher Nolan,Jean-Claude Van Damme
379865,6,Jeff Wadlow,George Clooney
881200,7.3,Steven Brill,Hanyu Zhang
388556,6.5,Francis Ford Coppola,Shô Aikawa
489281,6.4,Robert Luketic,Ryan Phillippe
893382,7.2,Noam Murro,Mick Jagger
856288,6.7,Isaac Florentine,Alysson Paradis
410377,6,George Clooney,Jodie Foster
963794,5.9,Xiaogang Feng,Shawn Ashmore
800039,7.1,Takashi Miike,Kristen Bell
426592,4.6,Kimberly Peirce,Drake Bell
421073,6.8,Martin Scorsese,Keanu Reeves
857191,7.6,Alexandre BustilloJulien Maury,Richard Jenkins
481536,6.6,Jennifer FlackettMark Levin,John Cho
875113,7.3,Carter Smith,Jean Dujardin
811080,6,Nicholas Stoller,Emile Hirsch
865556,6.6,Craig Mazin,Jackie Chan
1045670,7,David Ayer,Sally Hawkins
815241,7.6,Tom McCarthy,Bill Maher
892899,5.8,Jon HurwitzHayden Schlossberg,Ray Stevenson
845955,3.1,Jan Kounen,Alethea Kutscher
845046,7,Lana WachowskiLilly Wachowski,Bill Milner
1111833,6.1,Rob Minkoff,Brian Unger
425326,7,Mike Leigh,Josh Hamilton
871426,6,Larry Charles,Tina Fey
1091617,3.8,Steve Barker,Ben Stein
926129,3.9,Andy Hurst,Brittany Snow
371746,7.9,Garth Jennings,Robert Downey Jr.
866439,5.9,Michael Blieden,Patrick Dempsey
1012804,6.7,John Jeffcoat,Chiwetel Ejiofor
936501,7.8,Michael McCullers,Liam Neeson
460791,7.9,Nathan Frankowski,Lee Pace
1033643,6.1,Nelson McCormick,Cameron Diaz
974959,5.3,Jon Favreau,John White
482463,7.1,Paul Weiland,Eduardo Verástegui
499448,6.5,David Mamet,Ben Barnes
942384,7.7,Pierre Morel,Trevor Wright
830558,6.6,Tarsem Singh,William Atherton
367882,6.1,Tom Vaughan,Harrison Ford
435706,6.3,Andrew Waller,Laura Fraser
1000774,5.6,Alejandro Monteverde,Sarah Jessica Parker
482606,6.2,Andrew Adamson,Scott Speedman
1151309,7.6,Jonah Markowitz,Chris Bell
490076,5.5,Gregory Wilson,Amber Heard
441773,7.6,Steven Spielberg,Jack Black
1000771,7.4,Pratibha Parmar,Kevin Spacey
812243,7,Michael Patrick King,Dries Vanhegen
960144,5.5,Bryan Bertino,Adam Sandler
758786,6.4,Chris Bell,Mena Suvari
89847,5.7,Jonathan Levine,Jackie Chan
460745,6.6,Mark OsborneJohn Stevenson,Ryan Reynolds
1078188,7.6,Jay Roach,Andrew Garfield
491162,6.4,Koen Mortier,Joel David Moore
949731,5,Dennis Dugan,Mark Wahlberg
800080,6.6,Stuart Gordon,Edward Norton
889588,7,James Glickenhaus,Jonathan Rhys Meyers
910970,8.4,Marcos Siega,Ben Burtt
493464,6.7,John Crowley,Angelina Jolie
448157,6.4,Adam GreenJoel David Moore,Will Smith
425061,6.5,M. Night Shyamalan,Steve Carell
913445,6.2,Louis Leterrier,Aaron Abrams
964587,5.8,Roger Spottiswoode,Talulah Riley
1054485,7.2,Andrew Stanton,Billy West
846308,6.5,Timur Bekmambetov,Abigail Breslin
479468,7.7,Peter Berg,Hunter S. Thompson
1082886,7,Peter Segal,Josh Peck
492784,7,Martin Gero,Masumi Miyazaki
1093824,7.7,Oliver ParkerBarnaby Thompson,Werner Herzog
960890,4.1,Peter Avanzino,Jenna Jameson
64349,7.3,Patricia Rozema,Jackie Vernon
870211,6.9,Alex Gibney,Matthew Knoll
795421,6.4,Jonathan Levine,Meryl Streep
1064932,7.1,Sion Sono,Kad Merad
479528,6.2,Werner Herzog,Michael Vartan
60550,8.2,Jay Lee,Peter Robbins
373051,5.8,Jules BassArthur Rankin Jr.,Brendan Fraser
765476,5,Nick Broomfield,Eddie Murphy
1050160,5.9,Phyllida Lloyd,Minase Yashiro
492486,4.7,Dany Boon,Lindsey Haun
800241,6.7,Greg McLean,Woody Harrelson
929629,7.5,Bill Melendez,Ben Browder
409459,7.6,Eric Brevig,Jackie Earle Haley
952682,7.2,Brian Robbins,Michael Shannon
472205,6.3,Noboru Iguchi,Cillian Murphy
1117385,7.4,Paddy Breathnach,Stephen Dorff
838283,6.9,Brad Anderson,Will Ferrell
443701,5.9,Martin Wood,David Duchovny
1155592,7.7,Zack Snyder,Philippe Petit
63230,7,Jeff Nichols,José Ferrer
765458,7.5,Paul Soter,David Jason
964539,6,Ric Roman Waugh,Alyssa Milano
801526,6.1,Adam McKay,Elliot Page
1039652,7,Chris Carter,Daniel Giménez Cacho
819714,6.2,James Marsh,Keira Knightley
96126,8.7,Jules BassArthur Rankin Jr.Takeya Nakamura(uncredited),Evgeniy Evstigneev
859163,5.2,Vadim Jean,Brendan Fraser
805570,6,Marc Schölermann,Vinnie Jones
978759,7.1,Bruce McDonald,Melissa Leo
497465,7.1,Rodrigo Plá,Rebecca Hall
1117563,6.7,John Maybury,Kevin Conroy
783608,5.8,Vladimir Bortko,Woody Harrelson
910936,6.9,Rob Cohen,Seth Rogen
425637,7.4,Ryûhei Kitamura,Tony Chiu-Wai Leung
1018785,6.2,Courtney Hunt,America Ferrera
411475,5.1,Woody Allen,Larry Bishop
810900,5.1,Yasuhiro Aoki(segment In Darkness Dwells)Futoshi Higashide(segment Crossfire)Toshiyuki Kubooka(segment Working through Pain),Zac Efron
942385,7,Paul Schrader,Ben Stiller
1185834,6,David Gordon Green,Matt Lanter
1029120,6.4,John Woo,Luke Wilson
490181,5.2,Sanaa Hamri,Thomas Jane
1185616,8,Larry Bishop,Ari Folman
1139797,7.9,Kenny Ortega,Kåre Hedebrant
1104733,6.3,Ben Stiller,Steve Coogan
452608,6.3,Dave Filoni,Jason Statham
852713,5.5,Mark Pellington,Anna Faris
1031969,6.2,Simon Hunter,Rainn Wilson
963807,7.5,Ari Folman,Robert Bixby
790686,6.1,Tomas Alfredson,Kiefer Sutherland
906665,6.2,Andrew Fleming,Hideaki Itô
1172206,6.9,Paul W.S. Anderson,Piotr Jagiello
887883,7,Fred Wolf,Brad Pitt
1213644,1.9,Peter Cattaneo,Carmen Electra
364970,5.6,Patrick Creadon,Vin Diesel
988047,7,Alexandre Aja,Don Cheadle
392878,6.2,Takashi Miike,Len Cariou
831887,4.8,Shane Meadows,Gabriel Macht
472027,8.5,Ethan CoenJoel Coen,Paul Giamatti
814022,5.4,Jason FriedbergAaron Seltzer,Nicolas Cage
401808,7.2,Mathieu Kassovitz,Joan Chen
457275,5.6,Jeffrey Nachmanoff,Adam Kaufman
1034331,6,Tom KuntzMike Maguire,Robert De Niro
947802,6.1,Frank Miller,Samuel L. Jackson
995039,6.7,Paul GiamattiLaura LinneyJohn Dossett,Ricky Gervais
353324,3,Danny PangOxide Chun Pang,Yuji Okumoto
800308,6.7,Yang Zhang,Ed Harris
1282036,4.2,Eduardo Sánchez,Frank Sudol
1059786,6.6,Jon Avnet,Shia LaBeouf
455538,6.4,Neil LaBute,Simon Pegg
981227,6.6,David Koepp,Michael Cera
47682,7.8,Lance Mungia,Setsuko Hara
929425,7,Ed Harris,Gianfelice Imparato
864761,6.9,Frank Sudol,Keira Knightley
913951,2.6,D.J. Caruso,Rick Yune
279077,8.2,Robert B. Weide,Jun Mizuki
1084950,6.7,Peter Sollett,Anne Hathaway
758774,7.1,Mikio Naruse,Leonardo DiCaprio
970411,6.5,Matteo Garrone,Saoirse Ronan
6333,6.2,Saul Dibb,Allen Holubar
467197,5.3,Michael RoeschPeter Scheerer,Mark Wahlberg
1007028,6.5,Jun MizukiMayumi ShintaniIzumi Kasagi,Seth Rogen
1175491,6.3,Jonathan Demme,Josh Brolin
1046163,5.9,Ridley Scott,Kate Hudson
383028,7.6,Gil Kenan,Philip Seymour Hoffman
416212,7.3,Stuart Paton,Dakota Fanning
1190617,4.2,John Moore,Kevin P. Farley
1063669,7.6,Kevin Smith,Jürgen Vogel
90182,7.4,Oliver Stone,Chishû Ryû
963743,6.3,Howard Deutch,Georgia Groome
482572,6.6,Charlie Kaufman,Edward Norton
469903,7.3,Gina Prince-Bythewood,Rob Brown
280453,6.1,David Zucker,Dylan Neal
871427,6.6,Dennis Gansel,Bruce Boxleitner
1032755,7.3,Wim Wenders,Gerard Butler
1054486,7.3,Gurinder Chadha,Billy West
910812,7.1,Gavin O'Connor,Zooey Deschanel
479952,6.6,Gary Fleder,Ben Stiller
861689,6.6,Michael Vejar,Julianne Moore
824747,7.7,J. Michael StraczynskiSara Barnes(documentaries),Angelina Jolie
898367,7.2,Guy Ritchie,Viggo Mortensen
1010048,8,Dwayne Carey-Hill,Dev Patel
830515,6.6,Zooey DeschanelAlan CummingNeal McDonough,Daniel Craig
430922,6.8,Eric DarnellTom McGrath,Paul Rudd
976060,7.1,Fernando Meirelles,Ayako Fujitani
1130988,7.1,Clint Eastwood,Jean-Claude Van Damme
128996,6.7,John Hillcoat,Brandy Norwood
1016290,7.1,Danny BoyleLoveleen Tandan,Shun Oguri
772181,6.1,Marc Forster,David Kross
1055366,5.2,David Wain,Demi Lovato
387736,8.2,Leos Carax(segment Merde)Michel Gondry(segment Interior Design)Bong Joon Ho(segment Shaking Tokyo),Ben Browder
1132626,5.8,Mabrouk El Mechri,Scott Patterson
1135985,6.5,Robert Iscove,Josh Zuckerman
851577,7.9,Takashi Miike,Pyotr Mamonov
1014775,3.8,Marco Kreuzpaintner,Drew Barrymore
59320,7.2,Matthew Diamond,Hideki Takahashi
1068646,7.5,Ben BrowderClaudia BlackAnthony Simcoe,François Bégaudeau
1031280,6.1,David Hackl,Shea Whigham
455824,6.6,Sean Anders,Nicole Kidman
397892,6.8,Pavel Lungin,John Travolta
1013753,7.5,Raja Gosnell,Sean Penn
1099212,5.2,Seijun Suzuki,Kristen Stewart
1172571,6,Laurent Cantet,Eva Birthistle
1129442,6.1,Toby Wilkins,Jason Statham
369436,5.7,Baz Luhrmann,Reese Witherspoon
914798,7.8,Byron HowardChris Williams,Asa Butterfield
1129423,6.5,Gus Van Sant,Kirk Cameron
465502,6,Catherine Hardwicke,John Cusack
233044,6.6,Tom Shankland,David Thewlis
986233,7.5,Olivier Megaton,Stuart Graham
450314,5.9,Seth Gordon,Ray Stevenson
897387,6.4,Mark Herman,Mike Myers
828154,7.8,Alex Kendrick,Sophie Fiennes
1118511,7.6,Tony Leondis,Peter Sallis
970416,5.5,David ThewlisKatie CarrJim Carter,Keanu Reeves
892255,7.2,Steve McQueen,Julia Ormond
374569,6.9,Lexi Alexander,Demián Bichir
918927,7.5,Gary Trousdale,Meryl Streep
1205489,8.1,Sophie Fiennes,Clint Eastwood
870111,7.7,Nick Park,Frank Langella
976051,7.6,Scott Derrickson,Kate Winslet
1121794,7.8,Steven Soderbergh,Tomoya Nagase
814314,7.6,Steven Soderbergh,Will Smith
1125849,7.9,John Patrick Shanley,Mickey Rourke
421715,7.8,Clint Eastwood,Brad Pitt
1068680,6.8,Ron Howard,Jim Carrey
985699,7.1,Stephen Daldry,Tom Cruise
983213,7.6,Masahiro Andô,Kenji Mizuhashi
449040,3.3,Gabriele Muccino,C. Thomas Howell
