,User_rating_movie,User_rating,UserID
3541,10309902,10,13541
3542,10309902,10,13542
3543,10309902,10,13543
3544,10309902,10,13544
3545,10309902,10,13545
3546,10309902,0,13546
3547,10309902,10,13547
3548,10309902,10,13548
3549,10309902,10,13549
3550,10309902,10,13550
3551,10309902,10,13551
3552,10309902,10,13552
3553,10309902,10,13553
3554,10309902,10,13554
3555,10309902,10,13555
3556,10309902,10,13556
3557,10309902,10,13557
3558,10309902,10,13558
3559,10309902,10,13559
3560,10309902,10,13560
3561,10309902,10,13561
3562,10309902,10,13542
3563,10327252,6,10189
3564,10327252,0,10827
3565,10327252,8,13565
3566,10327252,8,13566
3567,10327252,6,13567
3568,10327252,9,10201
3569,10327252,10,13569
3570,10327252,9,13570
3571,10327252,3,11702
3572,10327252,4,13572
3573,10327252,10,13573
3574,10327252,5,10403
3575,10327252,7,10401
3576,10327252,6,10409
3577,10327252,1,13577
3578,10327252,8,12554
3579,10327252,10,13579
3580,10327252,6,13580
3581,10327252,2,13581
3582,10327252,10,13582
3583,10327252,7,10646
3584,10327252,9,13584
3585,10327252,6,11275
3586,10327252,8,12020
3587,10327252,6,10139
3588,10327252,4,13588
3589,10327252,8,11732
3590,10327252,1,13590
3591,10327252,5,11767
3592,10327252,6,12315
3593,10327252,3,13593
3594,10327252,7,13594
3595,10327252,10,13018
3596,10327252,10,10211
3597,10327252,3,10769
3598,10327252,10,13598
3599,10327252,9,13599
3600,10327252,2,10359
3601,10327252,10,13601
3602,10327252,3,13602
3603,10327252,9,13603
3604,10327252,10,13604
3605,10327252,7,13605
3606,10327252,3,13606
3607,10327252,8,13607
3608,10327252,7,13608
3609,10327252,9,13609
3610,10327252,9,13610
3611,10327252,1,13611
3612,10327252,8,13612
3613,993840,6,13613
3614,993840,9,13614
3615,993840,10,13615
3616,993840,9,13616
3617,993840,7,13617
3618,993840,9,13618
3619,993840,7,13619
3620,993840,10,13620
3621,993840,7,13621
3622,993840,9,13622
3623,993840,10,13623
3624,993840,8,13624
3625,993840,10,13625
3626,993840,10,13626
3627,993840,3,13627
3628,993840,10,13628
3629,993840,10,13629
3630,993840,10,13630
3631,993840,8,13631
3632,993840,2,13632
3633,993840,8,13633
3634,993840,10,13634
3635,993840,10,13635
3636,993840,8,10646
3637,993840,10,13637
3638,993840,6,10403
3639,993840,10,10739
3640,993840,10,13640
3641,993840,9,13641
3642,993840,8,13642
3643,993840,6,13643
3644,993840,2,13644
3645,993840,3,13645
3646,993840,10,13646
3647,993840,10,13647
3648,993840,5,13648
3649,993840,7,10654
3650,993840,9,13650
3651,993840,0,13651
3652,993840,7,13652
3653,993840,8,10971
3654,993840,9,13654
3655,993840,10,13655
3656,993840,10,13656
3657,993840,9,13657
3658,993840,4,13658
3659,993840,9,11517
3660,993840,8,13660
3661,993840,8,13661
3662,993840,6,13662
3663,10404944,6,13663
3664,10404944,9,10552
3665,10404944,7,13665
3666,10404944,2,13666
3667,10404944,7,13667
3668,10404944,8,10599
3669,10404944,6,10664
3670,10404944,8,10613
3671,10404944,4,13671
3672,10404944,10,11214
3673,10404944,9,13673
3674,10404944,9,13674
3675,10404944,0,11720
3676,10404944,1,13676
3677,10404944,9,13677
3678,10404944,7,13678
3679,10404944,8,13679
3680,10404944,8,13680
3681,10404944,8,11715
3682,10404944,3,13682
3683,10404944,8,13683
3684,10404944,8,13684
3685,10404944,10,13685
3686,10404944,9,13686
3687,10404944,10,13687
3688,10404944,6,13688
3689,10404944,7,13689
3690,10404944,7,13690
3691,10404944,8,13691
3692,10404944,9,13692
3693,10404944,10,13693
3694,10404944,4,13694
3695,10404944,8,13695
3696,10404944,1,11434
3697,10404944,7,10098
3698,10404944,8,13698
3699,10605812,7,12123
3700,10605812,10,13700
3701,10605812,8,13701
3702,10605812,10,13702
3703,10605812,2,13703
3704,10605812,10,13704
3705,10605812,6,13705
3706,10605812,10,13706
3707,10605812,10,13707
3708,10605812,4,13708
3709,10605812,6,10534
3710,10605812,3,10545
3711,10605812,4,13711
3712,10605812,3,13712
3713,10605812,10,13713
3714,10605812,1,13714
3715,10605812,6,13715
3716,10605812,7,13716
3717,10605812,1,13717
3718,10605812,1,13718
3719,10605812,8,13719
3720,10605812,1,13720
3721,10605812,9,13721
3722,9731534,3,13722
3723,9731534,10,13723
3724,9731534,7,11767
3725,9731534,1,13725
3726,9731534,4,13726
3727,9731534,10,13727
3728,9731534,9,13728
3729,9731534,8,10139
3730,9731534,6,13730
3731,9731534,9,10146
3732,9731534,6,10409
3733,9731534,6,13733
3734,9731534,7,11205
3735,9731534,5,11018
3736,9731534,6,12316
3737,9731534,8,13737
3738,9731534,9,13738
3739,9731534,8,10387
3740,9731534,2,13740
3741,9731534,2,13021
3742,9731534,2,13479
3743,9731534,7,10935
3744,9731534,5,10646
3745,9731534,10,13745
3746,9731534,9,10403
3747,9731534,8,13747
3748,9731534,10,13748
3749,9731534,3,13749
3750,9731534,10,12010
3751,9731534,6,13751
3752,9731534,6,13752
3753,9731534,8,13753
3754,9731534,8,12301
3755,9731534,9,10201
3756,9731534,9,10757
3757,9731534,5,13757
3758,9731534,8,13758
3759,9731534,8,11977
3760,9731534,8,13760
3761,9731534,7,13761
3762,9731534,8,13762
3763,9731534,8,13763
3764,9731534,8,13764
3765,9731534,3,12703
3766,9731534,8,12290
3767,9731534,7,13767
3768,9731534,6,10138
3769,9731534,9,13769
3770,9731534,8,10143
3771,9731534,5,13771
3772,8009744,8,13772
3773,8009744,3,11434
3774,8009744,8,13774
3775,8009744,3,10698
3776,8009744,8,10015
3777,8009744,4,12134
3778,8009744,10,13778
3779,8009744,9,13779
3780,8009744,6,13780
3781,8009744,9,13781
3782,8009744,9,13782
3783,8009744,8,10935
3784,8009744,8,13784
3785,8009744,10,13785
3786,8009744,6,13786
3787,8009744,10,13787
3788,8009744,9,11605
3789,8009744,6,13789
3790,8009744,7,13790
3791,8009744,3,13791
3792,8009744,9,13792
3793,8009744,7,13793
3794,8009744,9,13794
3795,8009744,8,13795
3796,8009744,5,13796
3797,8009744,7,13797
3798,8009744,0,10449
3799,8009744,8,13799
3800,8009744,7,13800
3801,8009744,7,10876
3802,8009744,6,11400
3803,8009744,4,13803
3804,8009744,7,13804
3805,8009744,8,13805
3806,8009744,8,13806
3807,8009744,8,13807
3808,8009744,1,13808
3809,8009744,5,13809
3810,8009744,4,13810
3811,8009744,10,13811
3812,8009744,8,13812
3813,8009744,7,12305
3814,8009744,6,13814
3815,8009744,10,13815
3816,8009744,10,13816
3817,8009744,8,12159
3818,8009744,9,13818
3819,8009744,7,13819
3820,8009744,9,13820
3821,8009744,7,13821
3822,5034838,6,13822
3823,5034838,8,13823
3824,5034838,10,13824
3825,5034838,8,13825
3826,5034838,10,13826
3827,5034838,10,13827
3828,5034838,9,13828
3829,5034838,8,13829
3830,5034838,10,13830
3831,5034838,10,13831
3832,5034838,10,13832
3833,5034838,10,13833
3834,5034838,10,10781
3835,5034838,10,13835
3836,5034838,9,13836
3837,5034838,5,11348
3838,5034838,10,13838
3839,5034838,6,13839
3840,5034838,10,13840
3841,5034838,10,13841
3842,5034838,10,13842
3843,5034838,10,13843
3844,5034838,9,13844
3845,5034838,9,13845
3846,5034838,6,13846
3847,5034838,10,13847
3848,5034838,10,13848
3849,5034838,10,13849
3850,5034838,10,13850
3851,5034838,10,13851
3852,5034838,10,13852
3853,5034838,10,13853
3854,5034838,10,13854
3855,5034838,10,13855
3856,5034838,9,13856
3857,5034838,10,13857
3858,5034838,10,13858
3859,5034838,8,13859
3860,5034838,10,13860
3861,5034838,10,13861
3862,5034838,10,12375
3863,5034838,9,13863
3864,5034838,10,13864
3865,5034838,10,13865
3866,5034838,9,13866
3867,5034838,6,13867
3868,5034838,10,13868
3869,5034838,9,13869
3870,5034838,8,13870
3871,5034838,5,13871
3872,11271800,3,13872
3873,11271800,1,13873
3874,11271800,4,10191
3875,11271800,10,13875
3876,11271800,4,10234
3877,11271800,10,13877
3878,11271800,5,13878
3879,11271800,4,10534
3880,11271800,1,13880
3881,11271800,8,13881
3882,11271800,5,13882
3883,11271800,9,13883
3884,11271800,2,13884
3885,11271800,1,13885
3886,8385148,7,11963
3887,8385148,10,13887
3888,8385148,7,13888
3889,8385148,9,13889
3890,8385148,10,13890
3891,8385148,6,11348
3892,8385148,10,13892
3893,8385148,6,13893
3894,8385148,8,13894
3895,8385148,3,13895
3896,8385148,8,13896
3897,8385148,2,13897
3898,8385148,10,13898
3899,8385148,10,13899
3900,8385148,10,12785
3901,8385148,7,10765
3902,8385148,4,13902
3903,8385148,7,13903
3904,8385148,10,13904
3905,8385148,10,10201
3906,8385148,5,11872
3907,8385148,8,10646
3908,8385148,7,11275
3909,8385148,7,10256
3910,8385148,8,13910
3911,8385148,10,13911
3912,8385148,7,13912
3913,8385148,9,13913
3914,8385148,2,11796
3915,8385148,10,13915
3916,8385148,4,12298
3917,8385148,7,10397
3918,8385148,10,13918
3919,8385148,10,13919
3920,8385148,4,13920
3921,8385148,5,10460
3922,8385148,6,10424
3923,8385148,10,13923
3924,8385148,10,12437
3925,8385148,7,13925
3926,8385148,1,13926
3927,8385148,9,10144
3928,8385148,6,10138
3929,8385148,5,10769
3930,8385148,3,13930
3931,8385148,3,13931
3932,8385148,7,13932
3933,8385148,7,10156
3934,8385148,6,10181
3935,8385148,8,13935
3936,10731768,0,13936
3937,10731768,5,13937
3938,10731768,6,13938
3939,10731768,10,13939
3940,10731768,5,13940
3941,10731768,9,13941
3942,10731768,6,12975
3943,10731768,8,13686
3944,10731768,1,13944
3945,10731768,3,13945
3946,10731768,6,13946
3947,10731768,6,13947
3948,10731768,3,10530
3949,10731768,9,13949
3950,10731768,10,13950
3951,10731768,6,13951
3952,10731768,8,13952
3953,10731768,1,13953
3954,10731768,3,13954
3955,10731768,3,13955
3956,10731768,8,13956
3957,10731768,10,13957
3958,10731768,10,13957
3959,10731768,10,13959
3960,10731768,2,13960
3961,10731768,0,13961
3962,10731768,3,13962
3963,10731768,2,13963
3964,10731768,10,13964
3965,10731768,3,13965
3966,10731768,4,11610
3967,10731768,1,12782
3968,10731768,8,13968
3969,10731768,5,11591
3970,10731768,2,13970
3971,10731768,6,13971
3972,10731768,10,13972
3973,10731768,1,13973
3974,10731768,10,13974
3975,10731768,3,13975
3976,10731768,3,13976
3977,10731768,2,10317
3978,10731768,1,12787
3979,10731768,1,13979
3980,10731768,6,11715
3981,10731768,7,12100
3982,10731768,3,13982
3983,10731768,5,13983
3984,10731768,7,13984
3985,10731768,6,13985
3986,6878306,10,12878
3987,6878306,7,10635
3988,6878306,3,13988
3989,6878306,2,13989
3990,6878306,8,11128
3991,6878306,10,13492
3992,6878306,7,10646
3993,6878306,8,13993
3994,6878306,8,10644
3995,6878306,8,10633
3996,6878306,9,13996
3997,6878306,5,13997
3998,6878306,6,13998
3999,6878306,7,13999
4000,6878306,7,10639
4001,6878306,9,14001
4002,6878306,9,14002
4003,6878306,9,14003
4004,6878306,1,14004
4005,6878306,9,14005
4006,6878306,10,14006
4007,6878306,9,11093
4008,6878306,9,14008
4009,6878306,6,14009
4010,6878306,10,14010
4011,6878306,8,10645
4012,6878306,8,14012
4013,6878306,10,14013
4014,6878306,7,12556
4015,6878306,5,12687
4016,6878306,10,14016
4017,6878306,5,14017
4018,6878306,7,10477
4019,6878306,8,11772
4020,6878306,8,14020
4021,6878306,7,10651
4022,6878306,8,14022
4023,6878306,10,14023
4024,6878306,0,14024
4025,6878306,7,14025
4026,6878306,8,14026
4027,6878306,4,14027
4028,6878306,2,14028
4029,6878306,7,10534
4030,6878306,4,14030
4031,6878306,6,11638
4032,6878306,1,11710
4033,6878306,10,14033
4034,6878306,4,14034
4035,6878306,7,14035
4036,10288566,8,10225
4037,10288566,8,13125
4038,10288566,10,14038
4039,10288566,10,14038
4040,10288566,10,14040
4041,10288566,9,14041
4042,10288566,6,14042
4043,10288566,10,14043
4044,10288566,10,14044
4045,10288566,9,14045
4046,10288566,10,14046
4047,10288566,10,14047
4048,10288566,8,14048
4049,10288566,9,14049
4050,10288566,8,14050
4051,10288566,10,14051
4052,10288566,9,14052
4053,10288566,10,14053
4054,10288566,10,14054
4055,10288566,7,14055
4056,10288566,10,14056
4057,10288566,7,14057
4058,10288566,9,14058
4059,10288566,0,11720
4060,10288566,10,14060
4061,10288566,10,14061
4062,10288566,7,14062
4063,10288566,9,13161
4064,10288566,4,14064
4065,10288566,7,11623
4066,10288566,5,14066
4067,10288566,6,10664
4068,10288566,10,10550
4069,10288566,9,12782
4070,10288566,10,14070
4071,10288566,8,14071
4072,10288566,10,14072
4073,10288566,9,10534
4074,10288566,10,14074
4075,10288566,9,14075
4076,10288566,7,14076
4077,10288566,7,14077
4078,10288566,9,14078
4079,10288566,6,14079
4080,10288566,9,14080
4081,10288566,8,14081
4082,10288566,0,14082
4083,10288566,9,11128
4084,10288566,10,14084
4085,10288566,8,11638
4086,3554046,6,14086
4087,3554046,10,11773
4088,3554046,8,12979
4089,3554046,10,10226
4090,3554046,9,14090
4091,3554046,10,14091
4092,3554046,9,14092
4093,3554046,6,14093
4094,3554046,7,14094
4095,3554046,1,14095
4096,3554046,7,10490
4097,3554046,8,14097
4098,3554046,1,14098
4099,3554046,7,14099
4100,3554046,4,11941
4101,3554046,6,14101
4102,3554046,1,14102
4103,3554046,10,14103
4104,3554046,1,14104
4105,3554046,1,14105
4106,3554046,8,14106
4107,3554046,6,14107
4108,3554046,1,14108
4109,3554046,1,14109
4110,3554046,10,14110
4111,3554046,8,14111
4112,3554046,1,14112
4113,3554046,8,14113
4114,3554046,10,14114
4115,3554046,1,14115
4116,3554046,1,14116
4117,3554046,1,14117
4118,3554046,5,14118
4119,3554046,10,14119
4120,3554046,8,14120
4121,3554046,10,14121
4122,3554046,10,14122
4123,3554046,1,14123
4124,3554046,8,14124
4125,3554046,2,14125
4126,3554046,5,14126
4127,3554046,10,14127
4128,3554046,1,14128
4129,3554046,5,11392
4130,3554046,8,14130
4131,3554046,10,14131
4132,3554046,10,14132
4133,3554046,3,14133
4134,3554046,8,14134
4135,3554046,1,14135
4136,11832046,9,14136
4137,11832046,10,14137
4138,11832046,9,14138
4139,11832046,10,11073
4140,11832046,0,14140
4141,11832046,10,14141
4142,11832046,8,14142
4143,11832046,10,14143
4144,11832046,8,11892
4145,11832046,5,14145
4146,11832046,10,10211
4147,11832046,10,14147
4148,11832046,10,14148
4149,11832046,10,14149
4150,11832046,10,14150
4151,11832046,10,14151
4152,11832046,10,14152
4153,11832046,6,14153
4154,11832046,3,14154
4155,11832046,8,14155
4156,11832046,10,14156
4157,11832046,10,14157
4158,11832046,10,14158
4159,11832046,8,14159
4160,11832046,7,14160
4161,11832046,10,14161
4162,11832046,9,14162
4163,11832046,0,10827
4164,11832046,10,14164
4165,11832046,7,12571
4166,11832046,10,14166
4167,11832046,6,10492
4168,11832046,4,11419
4169,11832046,10,14169
4170,11832046,7,14170
4171,11832046,4,14171
4172,11832046,10,14172
4173,11832046,10,14173
4174,11832046,6,14174
4175,11832046,10,14175
4176,11832046,8,14176
4177,11832046,10,14177
4178,11832046,10,14178
4179,11832046,7,14179
4180,11832046,10,11174
4181,11832046,8,14181
4182,11832046,7,11163
4183,11832046,9,14183
4184,11832046,9,14184
4185,11832046,1,14185
4186,8886670,8,14186
4187,8886670,9,14187
4188,8886670,9,14188
4189,8886670,10,14189
4190,8886670,4,14190
4191,8886670,8,14191
4192,8886670,3,14192
4193,8886670,6,14193
4194,8886670,10,14194
4195,8886670,3,14195
4196,8886670,2,10613
4197,8886670,2,14197
4198,8886670,1,14198
4199,8886670,10,14199
4200,8886670,1,14200
4201,8886670,4,14201
4202,8886670,1,14202
4203,8886670,5,14203
4204,8886670,6,14204
4205,8886670,4,14205
4206,8886670,3,14206
4207,8886670,2,14207
4208,8886670,8,14208
4209,8886670,1,14209
4210,8886670,1,14210
4211,8886670,0,14211
4212,8886670,2,14212
4213,8886670,3,14213
4214,8886670,10,14214
4215,8886670,3,14215
4216,8886670,5,14216
4217,8886670,3,14217
4218,8886670,1,14218
4219,8886670,2,14219
4220,8886670,10,14220
4221,8886670,10,14221
4222,8886670,1,14222
4223,8886670,1,14223
4224,8886670,7,14224
4225,8886670,3,14225
4226,8886670,10,14226
4227,8886670,1,14227
4228,8886670,1,14228
4229,8886670,1,14229
4230,8886670,1,14230
4231,8886670,1,14231
4232,8886670,3,14232
4233,8886670,6,14233
4234,8886670,4,14234
4235,8886670,1,14235
4236,2076822,3,10785
4237,2076822,7,10189
4238,2076822,10,14238
4239,2076822,10,14239
4240,2076822,2,14240
4241,2076822,3,14241
4242,2076822,0,11946
4243,2076822,0,14243
4244,2076822,9,14244
4245,2076822,8,14245
4246,2076822,3,14246
4247,2076822,6,10397
4248,2076822,2,14248
4249,2076822,6,10139
4250,2076822,8,10226
4251,2076822,8,14251
4252,2076822,4,14093
4253,2076822,7,14253
4254,2076822,8,14254
4255,2076822,8,14255
4256,2076822,3,13645
4257,2076822,6,12020
4258,2076822,8,14258
4259,2076822,7,14259
4260,2076822,9,14260
4261,2076822,9,14261
4262,2076822,10,14262
4263,2076822,6,14263
4264,2076822,6,14263
4265,2076822,9,14265
4266,2076822,8,10646
4267,2076822,10,14267
4268,2076822,8,14268
4269,2076822,10,14269
4270,2076822,7,14270
4271,2076822,0,14271
4272,2076822,8,14272
4273,2076822,8,11953
4274,2076822,3,14274
4275,2076822,7,14275
4276,2076822,8,11214
4277,2076822,1,14277
4278,2076822,10,14278
4279,2076822,7,14279
4280,2076822,6,14280
4281,2076822,2,14281
4282,2076822,3,14282
4283,2076822,7,14283
4284,2076822,10,14284
4285,2076822,10,14285
4286,5109280,7,13363
4287,5109280,10,10814
4288,5109280,10,14288
4289,5109280,10,14289
4290,5109280,8,10189
4291,5109280,10,14291
4292,5109280,1,11070
4293,5109280,10,14293
4294,5109280,8,11073
4295,5109280,8,13246
4296,5109280,1,14296
4297,5109280,10,14297
4298,5109280,9,11044
4299,5109280,9,14299
4300,5109280,10,14300
4301,5109280,10,14301
4302,5109280,10,14302
4303,5109280,10,11037
4304,5109280,10,14304
4305,5109280,8,10099
4306,5109280,8,14306
4307,5109280,7,14307
4308,5109280,2,14308
4309,5109280,6,14309
4310,5109280,9,14310
4311,5109280,10,14311
4312,5109280,7,14312
4313,5109280,1,14313
4314,5109280,9,14314
4315,5109280,10,14315
4316,5109280,3,14316
4317,5109280,10,14317
4318,5109280,8,11151
4319,5109280,10,14319
4320,5109280,10,14320
4321,5109280,7,14321
4322,5109280,1,14322
4323,5109280,1,14323
4324,5109280,7,14324
4325,5109280,1,14325
4326,5109280,5,14326
4327,5109280,6,14327
4328,5109280,10,14328
4329,5109280,9,14329
4330,5109280,7,14330
4331,5109280,6,11057
4332,5109280,7,10148
4333,5109280,10,14333
4334,5109280,7,14334
4335,5109280,10,14335
4336,13924672,6,14336
4337,13924672,8,14337
4338,13924672,6,14338
4339,13924672,2,14339
4340,13924672,2,14340
4341,13924672,4,11179
4342,13924672,2,14342
4343,13924672,4,11151
4344,9770150,10,10425
4345,9770150,8,14345
4346,9770150,9,14346
4347,9770150,9,10475
4348,9770150,9,14348
4349,9770150,9,13125
4350,9770150,10,13131
4351,9770150,9,14351
4352,9770150,8,14352
4353,9770150,9,14353
4354,9770150,10,10644
4355,9770150,7,14355
4356,9770150,10,14356
4357,9770150,10,14357
4358,9770150,0,14358
4359,9770150,9,14359
4360,9770150,8,14360
4361,9770150,1,14361
4362,9770150,9,14362
4363,9770150,8,14363
4364,9770150,10,14364
4365,9770150,10,14365
4366,9770150,6,14366
4367,9770150,9,11379
4368,9770150,10,13138
4369,9770150,9,14369
4370,9770150,7,10651
4371,9770150,6,14371
4372,9770150,7,13134
4373,9770150,8,14373
4374,9770150,8,14374
4375,9770150,9,11638
4376,9770150,9,14376
4377,9770150,8,14377
4378,9770150,9,12287
4379,9770150,9,10497
4380,9770150,8,14380
4381,9770150,9,10462
4382,9770150,8,10602
4383,9770150,10,14383
4384,9770150,10,14384
4385,9770150,4,14385
4386,9770150,8,14386
4387,9770150,9,14387
4388,9770150,10,11128
4389,9770150,3,14389
4390,9770150,9,14390
4391,9770150,0,10827
4392,9770150,8,12305
4393,9770150,6,14393
4394,6823148,10,14394
4395,6823148,8,10015
4396,6823148,5,14396
4397,6823148,10,14397
4398,6823148,2,14398
4399,6823148,10,14399
4400,6823148,4,10359
4401,7069210,6,10112
4402,7069210,10,10331
4403,7069210,10,14403
4404,7069210,8,14404
4405,7069210,7,14405
4406,7069210,7,10163
4407,7069210,7,14407
4408,7069210,5,10452
4409,7069210,5,14409
4410,7069210,10,14410
4411,7069210,10,14411
4412,7069210,5,14412
4413,7069210,8,13910
4414,7069210,6,14414
4415,7069210,8,14415
4416,7069210,10,14416
4417,7069210,2,11030
4418,7069210,4,14418
4419,7069210,10,14419
4420,7069210,10,14420
4421,7069210,10,14421
4422,7069210,8,14422
4423,7069210,7,14423
4424,7069210,8,14424
4425,7069210,6,14425
4426,7069210,5,14426
4427,7069210,6,10123
4428,7069210,1,14428
4429,7069210,10,14429
4430,7069210,7,14430
4431,7069210,1,14431
4432,7069210,8,14432
4433,7069210,7,14433
4434,7069210,10,14434
4435,7069210,7,14435
4436,7069210,1,14436
4437,7069210,10,14437
4438,7069210,9,14438
4439,7069210,5,14439
4440,7069210,7,14440
4441,7069210,1,14441
4442,7069210,3,14442
4443,7069210,7,10178
4444,7069210,7,10602
4445,7069210,7,10757
4446,7069210,4,14446
4447,7069210,1,14447
4448,7069210,10,14448
4449,7069210,10,14449
4450,7069210,10,14450
4451,4479380,1,14451
4452,4479380,1,14452
4453,4479380,0,14453
4454,4479380,9,14454
4455,4479380,1,14455
4456,4479380,10,14456
4457,4479380,1,14457
4458,4479380,4,14458
4459,4479380,6,14459
4460,4479380,2,14460
4461,4479380,1,14461
4462,4479380,1,14462
4463,4479380,1,14463
4464,4479380,1,14464
4465,4479380,1,14465
4466,4479380,3,14466
4467,4479380,1,14467
4468,4479380,1,14468
4469,4479380,5,12461
4470,4479380,1,14470
4471,4479380,1,14471
4472,4479380,6,14472
4473,4479380,1,14473
4474,4479380,2,14474
4475,4479380,6,14475
4476,4479380,1,14476
4477,4479380,2,14477
4478,4479380,7,14478
4479,4479380,6,14479
4480,4479380,1,14480
4481,4479380,1,14481
4482,4479380,9,14482
4483,4479380,1,14483
4484,4479380,10,14484
4485,4479380,7,14485
4486,4479380,7,14486
4487,4479380,3,14487
4488,4479380,2,14488
4489,4479380,1,14489
4490,4479380,2,14490
4491,4479380,1,14491
4492,4479380,7,14492
4493,4479380,1,14493
4494,4479380,1,14494
4495,4479380,1,14495
4496,4479380,1,14496
4497,4479380,2,14497
4498,4479380,1,10931
4499,4479380,2,14499
4500,4479380,3,14500
4501,2452150,7,10644
4502,2452150,9,12401
4503,2452150,10,14503
4504,2452150,10,14504
4505,2452150,10,14505
4506,2452150,9,14506
4507,2452150,10,11073
4508,2452150,1,14508
4509,2452150,3,14509
4510,2452150,8,14510
4511,2452150,8,14511
4512,2452150,10,14512
4513,2452150,0,10449
4514,2452150,10,14514
4515,2452150,3,14515
4516,2452150,5,13492
4517,2452150,10,14517
4518,2452150,6,10935
4519,2452150,7,14519
4520,2452150,1,14520
4521,2452150,9,14521
4522,2452150,7,10139
4523,2452150,5,11999
4524,2452150,1,14524
4525,2452150,7,11275
4526,2452150,4,14526
4527,2452150,10,14527
4528,2452150,8,14528
4529,2452150,10,14529
4530,2452150,1,14530
4531,2452150,10,14531
4532,2452150,10,14532
4533,2452150,4,14533
4534,2452150,7,14268
4535,2452150,7,11109
4536,2452150,8,14536
4537,2452150,6,14537
4538,2452150,10,14538
4539,2452150,2,14539
4540,2452150,10,14540
4541,2452150,6,12316
4542,2452150,9,11572
4543,2452150,9,14543
4544,2452150,8,10464
4545,2452150,9,14545
4546,2452150,7,14546
4547,2452150,9,14547
4548,2452150,10,10412
4549,2452150,3,14549
4550,2452150,8,14550
4551,6566576,3,14551
4552,6566576,8,14552
4553,6566576,7,14553
4554,6566576,2,14554
4555,6566576,6,14555
4556,6566576,7,14556
4557,6566576,4,14557
4558,6566576,1,14558
4559,6566576,6,14559
4560,6566576,7,14560
4561,6566576,10,14561
4562,6566576,7,10178
4563,6566576,5,14563
4564,6566576,10,14564
4565,6566576,7,14565
4566,6566576,2,14566
4567,6566576,2,14567
4568,6566576,4,14568
4569,6566576,10,14569
4570,6566576,10,11264
4571,6566576,9,14571
4572,6566576,6,14572
4573,6566576,2,14573
4574,6566576,9,14574
4575,6566576,7,14575
4576,6566576,1,14576
4577,6566576,10,14577
4578,6566576,7,14578
4579,6566576,2,12065
4580,6566576,2,14580
4581,6566576,1,14581
4582,6566576,4,14582
4583,6566576,5,14583
4584,6566576,7,14584
4585,6566576,4,14585
4586,6566576,3,14586
4587,6566576,2,14587
4588,6566576,4,14588
4589,6566576,1,14589
4590,6566576,5,14590
4591,6566576,4,14591
4592,6566576,9,14592
4593,6566576,4,14593
4594,6566576,7,13031
4595,6566576,7,14595
4596,6566576,7,14596
4597,6566576,5,10319
4598,6566576,6,10876
4599,6566576,1,14599
4600,6566576,6,14600
4601,10083640,9,14601
4602,10083640,5,14602
4603,10083640,9,14603
4604,10083640,4,14604
4605,10083640,4,14605
4606,10083640,10,14606
4607,10083640,1,14607
4608,10083640,6,14608
4609,10083640,5,11594
4610,10083640,10,14610
4611,10083640,7,14611
4612,10083640,1,14612
4613,10083640,10,14613
4614,10083640,9,14614
4615,10083640,9,14615
4616,10083640,10,14616
4617,10083640,10,14617
4618,10083640,9,14618
4619,10083640,10,14619
4620,10083640,7,14620
4621,10083640,6,14621
4622,10083640,10,14622
4623,10083640,8,14623
4624,10083640,2,14624
4625,10083640,8,14625
4626,10083640,7,14626
4627,10083640,1,14627
4628,10083640,8,14628
4629,10083640,10,14629
4630,10083640,1,14630
4631,10083640,2,14631
4632,10083640,1,14632
4633,10083640,1,14633
4634,10083640,3,14634
4635,10083640,6,14635
4636,10083640,9,14636
4637,10083640,10,14637
4638,10083640,9,14638
4639,10083640,1,14639
4640,10083640,1,14640
4641,10083640,1,14641
4642,10083640,1,14642
4643,10083640,10,14643
4644,10083640,10,14643
4645,10083640,10,14645
4646,10083640,10,14646
4647,10083640,6,14647
4648,10083640,7,14648
4649,10083640,2,14649
4650,10083640,3,14650
4651,10016180,7,14651
4652,10016180,10,14652
4653,10016180,10,14653
4654,10016180,9,10189
4655,10016180,10,14655
4656,10016180,10,12878
4657,10016180,7,14657
4658,10016180,5,14658
4659,10016180,8,14659
4660,10016180,6,14660
4661,10016180,3,11514
4662,10016180,6,14662
4663,10016180,6,14663
4664,10016180,1,14664
4665,10016180,4,14665
4666,10016180,1,14666
4667,10016180,8,14667
4668,10016180,6,11488
4669,10016180,1,13843
4670,10016180,10,14670
4671,10016180,9,14671
4672,10016180,7,14672
4673,10016180,8,14673
4674,10016180,8,14674
4675,10016180,7,14675
4676,10016180,6,14676
4677,10016180,4,14677
4678,10016180,10,14678
4679,10016180,7,10244
4680,10016180,8,14680
4681,10016180,9,14681
4682,10016180,5,14682
4683,10016180,4,14683
4684,10016180,5,12234
4685,10016180,6,14685
4686,10016180,8,12859
4687,10016180,1,14687
4688,10016180,0,14688
4689,10016180,5,14689
4690,10016180,2,14690
4691,10016180,6,14691
4692,10016180,9,14692
4693,10016180,1,14693
4694,10016180,6,14694
4695,10016180,8,14695
4696,10016180,7,14324
4697,10016180,6,14697
4698,10016180,5,14698
4699,10016180,7,13150
4700,10016180,7,14700
4701,3626476,7,14701
4702,3626476,3,11872
4703,3626476,1,14703
4704,3626476,8,14704
4705,3626476,10,14705
4706,3626476,7,14706
4707,3626476,3,14707
4708,3626476,10,14708
4709,3626476,10,14709
